GeneID	P1_fert_egg	P1_s1_cell	P1_s16_cell	P1_s64_cell	P1_s128_cell	P1_s512_cell	P1_high	P1_oblong	P1_sphere	P1_s30pc_epi	P1_shield	P1_s4_somites	P1_s14_19_somites	P1_prim5	P1_prim25	P1_longPec	P2_fert_egg	P2_s1_cell	P2_s16_cell	P2_s64_cell	P2_s128_cell	P2_s512_cell	P2_high	P2_oblong	P2_sphere	P2_s30pc_epi	P2_shield	P2_s4_somites	P2_s14_19_somites	P2_prim5	P2_prim25	P2_longPec	P1TranscriptID	P2TranscriptID	CDS	CDSType	Cor	CorType
ENSDARG00000102464.1	0	0	0	0	0	0.03617428406	0	0	0	0	0	1.584660307	1.306530341	2.676724389	3.233584252	4.335663251	0	0	0	0.2026985289	0	0.08081556356	0	0.2881276454	0.8127909209	12.82364955	76.41791307	105.1651984	37.21661097	22.39552362	15.3813679	10.82387506	ENSDART00000162065.1|protein_coding|wnt5b	TU137016;G101228;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000045747.7	0.1195232192	0	0.6829522759	0	0	0	0	0	0	0.04450077078	0	0.5756508773	3.793659378	8.672541908	9.949834945	8.801345213	6.392278986	12.64086368	5.838097472	23.45758228	2.579231456	5.043228279	15.72596986	20.87725192	10.4069975	3.994838213	1.493725873	0	0.1396435434	0	0.09811031416	0	ENSDART00000067251.5|protein_coding|cped1	TU137467;G101541;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
ENSDARG00000045687.6	0	0	0	0.2205825841	0	0	0	0	1.693516275	1.285443696	0.2348347112	0.8267304225	5.12525349	7.130271737	12.61600554	16.38854998	1.695158704	1.401384992	1.371328606	1.934804605	2.418950433	1.530133333	0.9997154869	2.109871141	0.8317435302	0.3098244414	0	0	0	0	0	0	ENSDART00000067168.6|protein_coding|pdzrn4	TU137856;G101763;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
ENSDARG00000104094.2	0	0	0	0	0	0	0	0	0	0.3028940674	0.2348347112	2.192365829	1.071542518	2.097620469	0.3053755211	0.1727296195	25.34860514	16.33573939	34.19145002	29.73922316	39.41786141	28.44974995	15.95416703	21.602338	31.14938085	54.29006096	26.66972939	56.95873918	22.20671784	38.77194529	25.53672311	38.34328354	ENSDART00000164610.2|protein_coding|adrbk2	TU13808;G10255;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000022424.4	17.99055622	8.770290325	26.13874763	11.26494682	25.09142288	18.33944251	10.26545437	12.41809771	13.20117344	17.12654937	3.513715063	14.80699849	7.56734556	20.27480141	5.865181534	14.864707	7.414315197	6.430471234	3.130504259	7.379034853	3.564279803	3.493738612	6.194597348	4.611504909	8.053885917	5.352180586	2.079558348	0.5389049838	0.4883989712	0.7434159794	0	0	ENSDART00000038642.3|protein_coding|slc26a5	TU138272;G102041;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000004904.9	0	0	0	0	0	0	0	0	0	0	0	2.300347444	9.953973321	12.47992344	6.024976509	10.66482345	3.429269554	1.503823094	5.229701436	2.132647467	1.874496275	4.676985097	2.553936214	3.704115993	3.497688129	6.476854773	1.041047197	0	0	0	0	0	ENSDART00000165289.1|protein_coding|gys2	TU138422;G102134;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
ENSDARG00000016526.8	0	0	0	0	0	0	0	0	0.8196867807	3.050272039	0.8680050312	6.472506231	1.117316168	2.337753818	1.610368613	6.256748191	0	0	0.2179995035	0	0	0.4047417027	2.092061026	4.972378447	49.42063463	58.84390342	39.88459107	203.7856815	26.76829018	28.49816923	16.49442963	80.69653997	ENSDART00000025153.6|protein_coding|gata3	TU139171;G102566;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000099913.1	69.61110523	33.27323677	108.0270726	78.02060096	144.6003822	122.9080139	28.34753605	55.73579065	32.4727778	47.25424394	23.11959022	16.55442639	7.879032897	11.74485371	7.896082291	7.755178638	1.063948662	1.542799212	0.6759168773	5.302694598	0	1.342167221	1.467083987	2.645122724	4.417443888	4.951169589	15.21824114	14.63894827	52.78270793	26.35604902	85.34507781	32.12658928	ENSDART00000157611.1|protein_coding|snrnp35	TU14126;G10495;lncrna;annotated;intronic_same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
tmem19	0	0	0	0	0	0	0	0	0	0	0.2348347112	0	0	0.6087863001	2.557576522	2.035598083	5.291591556	3.688415541	6.599043375	3.853746323	6.253218071	5.512739939	2.310743557	3.639104564	6.556789376	4.68142505	1.871831926	10.65280457	7.822535453	11.86620685	8.236719406	5.814608969	NM_001002098.1|protein_coding|tmem19	TU146537;G107913;lncrna;unannotated;intergenic|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000035630.3	10.71472907	9.10309976	15.03984565	11.94739865	9.874943188	15.55059552	19.91041757	13.23634028	15.0001599	22.02469398	11.24188465	12.95552355	11.95244142	11.21086682	18.78490844	18.25043727	6.290397529	3.505595612	9.493155411	4.221162289	7.534572956	7.945613861	3.070121787	2.715222296	1.186399823	3.503946072	0.4363878326	0	0	0	0	0	ENSDART00000051664.3|protein_coding|ypel1	TU147826;G108864;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000074581.5	0	0	0	0	0	0	0	0	0	0.03579980897	0	0	0.3722031023	1.597037857	3.472858475	10.44356761	0	0	0	0	0	0	0	0	0	0	0.2348347112	0	0.3727635533	4.861322086	10.31752208	6.725177345	ENSDART00000148297.3|protein_coding|add2	TU148094;G109070;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000032039.8	0.5209221363	0.6569299916	0.2179995035	0.6166706125	0.5471721841	0.4562958442	1.496660295	0.1295989038	0.8365580778	0.6818749697	0.7053360551	0	1.045507232	2.166999495	1.991681251	2.767499859	6.95431308	4.289762041	8.221995712	6.197128151	11.65274355	6.879578273	8.798229337	3.531611854	6.615224955	9.963790942	2.362562825	2.229111722	4.176903248	8.757243775	7.166718891	39.16772696	ENSDART00000134064.1|protein_coding|mxd1	TU148191;G109141;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000062646.6	0	0	0	0	0	0	0	0	0	0	0.2348347112	3.463872919	2.372360519	8.590878301	11.01540048	31.06733906	0	0	0	0	0	0	0	0	0	0	0	0.5389049838	8.215918233	5.884910904	8.944571509	42.21963854	ENSDART00000137355.2|protein_coding|tet3	TU148240;G109184;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000068650.5	0	0	0	0	0	0.03617428406	0	0	0	0.336602384	0.2348347112	7.469810374	3.198609882	11.97158319	8.071847451	9.036920469	18.42159456	15.88093346	19.15735662	30.41251541	18.29122945	21.62237864	20.06183051	25.12252445	14.57196088	13.0903198	11.43976695	3.67354754	5.49533448	3.448456683	6.970400834	5.430715448	ENSDART00000133330.2|protein_coding|fam214b	TU148838;G109642;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
ENSDARG00000010591.10	0	0	0	0	0	0	0	0	0	0	0	0	0.5791975184	1.454868658	1.084476253	6.264158389	0.1668829194	0	0	0	0	0	0	0	0	0	0	0.2878254387	0.9019165627	2.399403082	7.179650025	8.739269074	ENSDART00000163771.1|protein_coding|foxn4	TU148883;G109673;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000061994.6	1.397913805	0.8659808877	1.14086965	3.746918419	1.360304737	0.8163962675	1.09163608	2.145958659	2.201314464	2.371090342	4.34427187	5.474840078	18.07813741	16.15820468	19.32255235	6.529805999	0	0	0	0	0	0.1604437007	0	0	2.696314158	9.337003456	14.02499136	7.861412704	1.164222116	4.281630459	5.155647939	2.478907531	ENSDART00000089078.5|protein_coding|acacb	TU149125;G109868;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000061994.6	1.397913805	0.8659808877	1.14086965	3.746918419	1.360304737	0.8163962675	1.09163608	2.145958659	2.201314464	2.371090342	4.34427187	5.474840078	18.07813741	16.15820468	19.32255235	6.529805999	2.943208257	1.811933131	1.789629687	2.569953399	2.27971687	2.351700108	1.97721751	3.201415319	3.080200135	2.630780213	3.393063063	13.90545462	7.471021585	9.162478299	5.432821828	4.319111944	ENSDART00000089078.5|protein_coding|acacb	TU149139;G109868;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000056780.6	0	0	0	0.1013492644	0	0	0	0	0	0	0	1.151301755	6.451471379	3.58337307	4.525212431	1.457627931	5.643281519	3.960500441	5.827639306	3.07878752	4.29167521	3.447525284	3.182861187	2.403022968	4.011120648	1.139864155	0.4363878326	2.961713829	1.556880742	3.133528373	2.398715842	5.637142835	ENSDART00000153643.2|protein_coding|ssh1a	TU149142;G109873;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000012776.10	1.439035659	0.9893090216	2.315958529	1.060694744	1.071604776	1.505589354	0.7238813138	0.2591978076	1.008979031	0.6502021714	0.2015531214	1.151301755	2.209729594	3.784699364	5.276851431	7.885219716	0.05976160958	0.1119995707	0	0.2205825841	0.5471721841	0.8255766748	0	0.589386579	0.4945824922	1.761984445	0.7053360551	1.353411686	0.9079686632	0.6377154543	0	1.04495175	ENSDART00000020725.9|protein_coding|smarca1	TU149513;G110138;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000022772.8	0	0	0	0	0	0	0	0	0	0	0	0.5756508773	0.5118466457	3.420639998	3.758503002	9.721978062	8.019178	6.439911744	7.534900987	2.409205324	5.654610426	6.976129556	12.41800203	4.654876037	6.26871526	4.801908357	1.935801862	0.2878254387	0.1630912178	0	0	0	ENSDART00000033630.5|protein_coding|n/a	TU150603;G110915;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
ENSDARG00000021948.10	0.08980869887	0	0	0.2026985289	0	0.2616869839	0	0	0	0	0.4696694224	0.2878254387	14.45546621	59.98931743	88.71640175	62.49170225	0	0	0	0	0	0.5118757006	0	0	0	0	0.2348347112	0.863476316	26.25012706	38.78939802	35.48923342	9.590028547	ENSDART00000131729.2|protein_coding|tnc	TU151032;G111212;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000061093.6	0.1531696172	0.1119995707	0.4649527723	0.1013492644	0	0.1604437007	0	0.5762552908	0.8265304305	0.4655638568	0.2348347112	0.7777608088	1.845402802	8.027172427	17.29913047	6.642321368	0	0	0	0	0.5926862508	0.1604437007	0	0	0	0	0.2348347112	1.114555861	0.4421426842	2.825866672	1.465424832	2.59750729	ENSDART00000086734.5|protein_coding|phldb1a	TU151419;G111476;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000061093.6	0.1531696172	0.1119995707	0.4649527723	0.1013492644	0	0.1604437007	0	0.5762552908	0.8265304305	0.4655638568	0.2348347112	0.7777608088	1.845402802	8.027172427	17.29913047	6.642321368	0	0	0	0	0	0	0	0	0	0	0	0.2878254387	1.025612159	1.184573009	3.414981707	1.356844798	ENSDART00000086734.5|protein_coding|phldb1a	TU151421;G111476;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000060631.5	0	0	0	0	0	0	0	0	0	0	0	0	1.154771171	2.314389736	5.035103404	5.453159594	0	0	0	0	0	0	0	0	0	0	0	0.2878254387	0.4194026672	1.237157191	0.8772649862	2.304120802	ENSDART00000162290.1|protein_coding|n/a	TU151763;G111737;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000053956.6	0	0	0	0.1013492644	0	0	0	0	0.3286346281	1.167271942	1.540059497	24.78239065	15.20491418	38.19512247	23.8894668	58.22178443	23.0936766	19.1425586	32.35122255	33.62258389	37.26060062	32.35703075	30.04482962	21.73180681	51.79320656	79.79011917	98.36800208	98.02391655	34.88354559	39.02258785	55.51474029	25.93788802	ENSDART00000161051.1|protein_coding|sptbn2	TU152911;G112576;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000059801.8	2.968482369	2.329558677	6.492184673	5.099750983	5.032976897	4.434061748	2.564563119	5.231593517	17.32636561	21.18677076	20.9293272	16.52063836	12.64835307	12.39559328	7.882185678	4.477299024	0	0	0	0	0	0	0	0	0	0	0	2.098237513	1.388139541	0.7644611888	0.2880673573	0	ENSDART00000174936.1|protein_coding|pdzd2	TU153341;G112880;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000016868.10	0.03168045919	0.1119995707	0	0	0	0.03617428406	0	0	0	0.1606011595	0	1.114555861	1.327538355	2.573061708	5.452156368	14.68931381	9.590692354	9.456155781	2.681749143	14.91180016	3.584349286	4.681121035	19.66162951	6.029999944	18.2130038	11.14303607	10.07457934	2.349317058	7.953853356	8.36711336	20.96211057	5.547688598	ENSDART00000177895.1|protein_coding|rhobtb2a	TU153851;G113274;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000029692.6	0	0	0	0	0	0.03617428406	0	0	0	0	0	0.5389049838	5.545415925	14.33662757	25.28638462	21.10190833	26.86046247	26.55437738	22.05143061	11.80383789	19.91130632	20.38134336	21.27895697	21.96257516	18.44620736	11.30046465	2.173229817	11.14874181	7.43681981	12.44007993	8.131977043	20.35376823	ENSDART00000039973.5|protein_coding|rufy3	TU153968;G113371;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000101308.2	12.78970265	10.40985753	15.54387542	17.06225046	11.52402665	11.74959693	3.594021003	4.703777929	3.214013294	5.862420317	1.741612618	9.784136132	1.536684178	7.556964124	3.888669431	17.73217723	0	0	0	0	0	0	0	0	0	0	0	0	1.749974992	3.702328329	2.322920989	5.581857093	ENSDART00000162167.2|protein_coding|smug1	TU15396;G11446;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000060093.6	17.02467391	11.5783129	38.73468924	20.04144541	28.05860786	19.12485	10.46855106	13.66087739	8.987448602	12.90535301	1.640935927	4.315931119	5.994720974	12.73336179	13.53582922	19.53751392	0.8282023487	1.506585564	1.357675839	2.568065814	1.861997738	2.208293397	0.3827935694	1.058299406	0.164317314	0.9056887232	0.470501344	0	0.0697039615	0.1149274338	0	0	ENSDART00000124059.2|protein_coding|dapk1	TU154164;G113507;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000060102.7	35.28399076	18.74454004	52.9572087	20.80750704	36.50498288	34.50031569	27.73166177	24.63819489	13.35905342	9.131143011	4.063529976	49.80561146	37.33863742	24.66350386	25.345498	11.3379682	0.04490434944	0	0	0.1013492644	0	0.03617428406	0	0	0.3286346281	0	0	1.077809968	17.90079571	29.16565742	37.29408983	11.89792747	ENSDART00000084370.6|protein_coding|kank1a	TU154182;G113523;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000031345.9	0.139945727	0.1119995707	0	0.1013492644	0	0.4512342936	0	0.2591978076	1.155165059	3.812859567	14.77612608	26.14150095	32.0677873	14.8638534	14.62941253	7.333042206	3.197774999	2.418050233	3.12918957	2.76009884	5.104596933	3.422110738	3.289793224	2.505395523	3.153150253	2.436511979	7.427168928	9.246894627	4.374105727	5.005097129	10.19975934	5.683678014	ENSDART00000157093.2|protein_coding|si:dkey-40c11.1	TU154264;G113580;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000013730.11	0	0.1119995707	0	0	0	0.08081556356	0	0	0	0.3386938764	1.736010062	7.371715679	2.093646275	16.50705049	10.38711453	12.45440884	0	0	0	0	0.2812118151	0	0	0	2.974284202	11.52474246	16.15284843	24.34144467	6.143549308	3.265143683	0.1962206283	3.941352872	ENSDART00000041503.8|protein_coding|slc4a4a	TU154328;G113626;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000009418.10	0	0	0	0	0	0	0	0	0	0	0.2015531214	2.91354982	7.798569901	9.490151255	5.619967078	26.62067197	0	0	0	0.1013492644	0	0	0	0	0	0	0.9401707663	0.2878254387	5.49961144	14.75287789	25.16859713	18.92500903	ENSDART00000163250.1|protein_coding|mef2cb	TU154524;G113783;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000038524.8	32.82774081	28.23072917	27.6584208	24.08067249	21.78402687	25.31208429	29.94226203	35.06407672	23.88960836	26.49906017	50.05464734	67.01077946	87.35992939	56.13130281	60.79277869	124.6574541	0	0	0	0.1013492644	0	0.07234856813	0	0	0	0	0	3.395072381	9.074451265	8.700694938	12.15524007	4.521258159	ENSDART00000056213.5|protein_coding|pik3r1	TU155376;G114372;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000052462.6	0	0	0	0	0	0	0	0	0.3302651782	0	0.2348347112	0.2878254387	0.5821110581	7.1109359	9.266434417	19.48088623	6.073415222	4.827716598	3.634714641	6.419007844	4.278655805	4.687467588	2.366278122	5.253966328	5.554012065	4.076181974	2.48340123	4.237822817	6.734191643	6.924420609	4.302064472	5.227346625	ENSDART00000022866.9|protein_coding|pisd	TU155805;G114641;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000100661.1	2.097228336	0.8386246686	5.588873087	0.3219318486	5.507638769	4.524790819	0.4034320295	0	0.501478352	1.942011641	0.2015531214	1.522586636	1.373718566	2.597169865	1.29174146	2.11680498	0.8175999302	0.8659808877	7.920479453	1.26547712	3.681584837	4.933804809	0.5606061945	1.71226584	0.6520561565	2.696532186	2.050591935	0.5756508773	0.9781563592	0.4490429383	0.4989511133	2.124874259	ENSDART00000158524.1|protein_coding|BX248122.1	TU156217;G114957;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000093734.1	0.6885541275	4.234886241	0	0.5682329309	0	0.3816628533	1.95681753	0.547325453	0.164317314	0.8312166281	1.063026196	0	0.0697039615	0.02476810252	0	0	0	0	0	0	0	0.08081556356	0	0	1.835509462	8.825626125	33.86095366	7.86415941	1.138008109	3.130204295	1.864513922	0	ENSDART00000136553.1|protein_coding|si:ch211-209a2.2	TU156315;G115031;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000059587.5	43.17559523	35.91670522	24.62055757	34.9021656	28.25865215	32.03298088	53.78640564	34.36017294	55.87381041	31.3325443	11.47604912	16.34373818	21.70326022	20.40250608	28.60897546	20.09419531	0	0	0	0	0	0	0	0	0	0	0	1.065586247	1.470923526	5.935399702	7.761573615	36.15985135	ENSDART00000082965.5|protein_coding|ABR	TU156440;G115119;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000088492.2	1.579056242	1.41485675	2.263665999	0.423281113	3.392364009	1.705534939	0.9360541009	2.058254855	0.4825257427	3.325267701	2.519114408	7.405575707	3.311281089	2.766296838	1.829456595	1.778055765	0	0	0	0.1013492644	0	0.03617428406	0	0	0	0.06981416576	0.4696694224	4.861595188	9.790148171	12.02766638	20.08837638	6.013664871	ENSDART00000163246.1|protein_coding|cntrl	TU156841;G115398;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000077474.4	0.537428975	0.3519416036	0.6706784042	0.9736299887	0.5471721841	0.2928134058	0.4034320295	0	0.5062928996	1.943216896	0.4363878326	9.844605678	7.797547552	12.70658998	11.42887127	6.519913868	1.786789399	3.496408625	1.380191531	7.34417652	0.2659603689	0.5852886156	2.468391659	2.120747574	2.062507888	1.699499051	1.069558153	0.5756508773	2.302231963	1.346950511	1.662683243	0.6909184778	ENSDART00000111091.4|protein_coding|pla2r1	TU15717;G11709;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000094107.3	23.59547368	18.0807815	21.75584544	1.625328129	20.38454587	15.84134276	5.007961512	14.49093756	15.2911245	28.8516714	26.551101	40.25175503	19.25610831	16.11740966	4.009318446	15.31117163	0.6218789901	0	4.82655016	0	3.693134219	2.154375282	0	0	0	0	0	0	0	0	0	0	ENSDART00000140065.3|protein_coding|si:ch73-37h15.2	TU157199;G115653;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000063133.6	0	0	0	0	0	0	0	0	1.649747551	4.85902077	10.48534893	2.411390729	0.8149062375	1.454318464	1.463281835	12.08675283	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1852548442	2.031235083	6.628610774	ENSDART00000167112.1|protein_coding|slc4a10a	TU15730;G11719;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000035187.6	0	0	0	0	0	0	0	0	0	0	0	2.719047092	1.653283488	8.721303628	12.78130752	13.38429496	4.320452842	1.549306875	11.8238135	5.077941539	11.8276403	6.880455858	3.828578255	2.535289133	6.114694609	16.10136009	9.850282513	16.66083961	12.69584858	18.75495149	15.36174818	17.65546697	ENSDART00000149910.1|protein_coding|abl1	TU158443;G116597;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000096454.2	77.65812116	40.78032844	59.77740563	66.64014989	61.08256913	58.76236433	43.67210787	38.90937245	26.28139112	29.83803379	9.080208658	11.25497547	3.824998269	13.39989564	5.846139617	13.33936242	60.43552379	43.80905644	28.9439559	62.53267729	33.58831863	29.74137993	53.21750833	25.13232107	75.64896337	70.77949611	57.02392577	62.56272202	47.93589194	54.72448325	43.39828728	75.02308037	ENSDART00000125176.2|protein_coding|ap1m2	TU158814;G116859;lncrna;annotated;intronic_same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000096454.2	77.65812116	40.78032844	59.77740563	66.64014989	61.08256913	58.76236433	43.67210787	38.90937245	26.28139112	29.83803379	9.080208658	11.25497547	3.824998269	13.39989564	5.846139617	13.33936242	0	0	0	0	0	0.1604437007	0	0	0.164317314	0.6036966424	1.575319958	9.580809905	1.560968888	9.133175229	4.22435209	12.151246	ENSDART00000125176.2|protein_coding|ap1m2	TU159016;G116998;lncrna;annotated;intronic_same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
